# Muon neutrino flux from 0 to 4 GeV in bins of 250 MeV for 8 detector regions concatenated together. Units: 1 / (m^2 x 1e6 POT x 250 MeV). 3 years of data correspond to 1e21 POT.
1.77e+01
3.37e+01
3.96e+01
3.55e+01
2.49e+01
1.43e+01
6.39e+00
2.33e+00
8.15e-01
4.20e-01
3.16e-01
2.52e-01
2.22e-01
2.01e-01
1.62e-01
1.28e-01
1.78e+01
3.40e+01
3.99e+01
3.49e+01
2.42e+01
1.34e+01
5.88e+00
2.24e+00
8.76e-01
4.48e-01
3.13e-01
2.58e-01
2.25e-01
1.94e-01
1.59e-01
1.28e-01
1.77e+01
3.42e+01
4.02e+01
3.41e+01
2.26e+01
1.17e+01
5.05e+00
2.07e+00
9.33e-01
5.02e-01
3.34e-01
2.64e-01
2.19e-01
1.89e-01
1.56e-01
1.27e-01
1.80e+01
3.48e+01
4.08e+01
3.33e+01
2.04e+01
9.69e+00
4.17e+00
1.90e+00
9.45e-01
5.31e-01
3.55e-01
2.70e-01
2.27e-01
1.89e-01
1.53e-01
1.25e-01
1.80e+01
3.54e+01
4.11e+01
3.16e+01
1.73e+01
7.55e+00
3.35e+00
1.66e+00
8.88e-01
5.31e-01
3.56e-01
2.71e-01
2.23e-01
1.84e-01
1.52e-01
1.20e-01
1.79e+01
3.57e+01
4.04e+01
2.87e+01
1.38e+01
5.69e+00
2.63e+00
1.38e+00
7.64e-01
4.79e-01
3.38e-01
2.62e-01
2.19e-01
1.79e-01
1.46e-01
1.12e-01
1.57e+01
3.21e+01
3.50e+01
2.23e+01
9.35e+00
3.75e+00
1.82e+00
9.69e-01
5.59e-01
3.72e-01
2.78e-01
2.26e-01
1.89e-01
1.56e-01
1.22e-01
9.38e-02
1.50e+01
3.16e+01
3.26e+01
1.81e+01
6.79e+00
2.77e+00
1.39e+00
7.43e-01
4.57e-01
3.24e-01
2.50e-01
2.09e-01
1.74e-01
1.44e-01
1.07e-01
7.85e-02
