# Electron neutrino flux from 0 to 4 GeV in bins of 250 MeV for 8 detector regions concatenated together. Units: 1 / (m^2 x 1e6 POT x 250 MeV). 3 years of data correspond to 1e21 POT.
1.45e-01
1.98e-01
1.67e-01
1.27e-01
9.40e-02
6.71e-02
5.39e-02
3.62e-02
2.84e-02
2.28e-02
1.45e-02
9.92e-03
7.40e-03
4.93e-03
2.52e-03
1.52e-03
1.52e-01
1.96e-01
1.63e-01
1.27e-01
9.43e-02
7.21e-02
5.51e-02
3.89e-02
2.64e-02
2.19e-02
1.32e-02
1.04e-02
7.17e-03
4.63e-03
3.36e-03
2.01e-03
1.58e-01
1.93e-01
1.62e-01
1.22e-01
9.29e-02
6.98e-02
5.04e-02
3.73e-02
2.71e-02
1.97e-02
1.33e-02
1.02e-02
6.97e-03
4.04e-03
2.82e-03
1.81e-03
1.75e-01
1.91e-01
1.60e-01
1.22e-01
9.24e-02
6.55e-02
4.89e-02
3.49e-02
2.65e-02
1.87e-02
1.29e-02
9.15e-03
5.87e-03
4.40e-03
2.61e-03
1.83e-03
1.82e-01
1.96e-01
1.57e-01
1.19e-01
8.72e-02
6.25e-02
4.67e-02
3.36e-02
2.35e-02
1.80e-02
1.13e-02
8.42e-03
5.42e-03
4.08e-03
2.48e-03
1.41e-03
1.95e-01
1.91e-01
1.55e-01
1.08e-01
8.01e-02
6.02e-02
4.39e-02
3.14e-02
2.20e-02
1.64e-02
1.15e-02
7.27e-03
5.27e-03
3.25e-03
2.09e-03
1.32e-03
1.61e-01
1.64e-01
1.28e-01
9.46e-02
6.71e-02
4.66e-02
3.48e-02
2.47e-02
1.74e-02
1.34e-02
9.26e-03
5.84e-03
4.05e-03
2.28e-03
1.32e-03
9.69e-04
1.58e-01
1.59e-01
1.30e-01
8.34e-02
5.95e-02
4.19e-02
2.98e-02
2.30e-02
1.72e-02
1.10e-02
6.72e-03
4.76e-03
3.47e-03
2.21e-03
1.51e-03
8.49e-04
