# Areas of the eight off-axis regions on the SBND upstream face as illustrated in the inset of Fig. 2 in the manuscript.
4.6318e-01
1.3896e+00
2.2911e+00
2.6139e+00
2.8888e+00
1.8873e+00
1.4915e+00
5.2140e-01
